schema_version,source_commit,source_tree,object_format,ignored_policy,inventory_digest,inventory_rows,source_inventory_digest,index_inventory_digest,untracked_inventory_digest,ignored_inventory_digest,filesystem_inventory_digest,filesystem_entries,ledger_self_path,path,source_tracked,source_git_mode,source_object_type,source_git_blob_id,source_sha256,source_bytes,source_lines,source_content_kind,index_tracked,index_git_mode,index_git_blob_id,index_flags,index_sha256,index_bytes,index_lines,index_content_kind,source_index_state,current_scope,current_fs_type,current_fs_mode,current_git_blob_id,current_sha256,current_bytes,current_lines,current_content_kind,worktree_state,ignore_rule_source,ignore_pattern,generated_candidate_reason,category,provenance_class,git_blob_id,sha256,bytes,lines,language,format,generated,generator,public_surface,security_critical,science_critical,authority_critical,provenance_review_status,provenance_evidence,license_review_status,license_expression,license_evidence,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/fixtures/no-certificate.json,true,100644,blob,58ed22160075476cdc4a2e18b776b52310f0458f,7c7d74b4abac5450316b80969c40214d8d02405d614cfb3c0a6b975f4d500953,998,54,TEXT_UTF8,true,100644,58ed22160075476cdc4a2e18b776b52310f0458f,NONE,7c7d74b4abac5450316b80969c40214d8d02405d614cfb3c0a6b975f4d500953,998,54,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,58ed22160075476cdc4a2e18b776b52310f0458f,7c7d74b4abac5450316b80969c40214d8d02405d614cfb3c0a6b975f4d500953,998,54,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,58ed22160075476cdc4a2e18b776b52310f0458f,7c7d74b4abac5450316b80969c40214d8d02405d614cfb3c0a6b975f4d500953,998,54,JSON,JSON,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#cfa0875ff845114cdf0ff3da107e0348c45dcc88ae6b059f41dc8a0cee39e570:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#cfa0875ff845114cdf0ff3da107e0348c45dcc88ae6b059f41dc8a0cee39e570:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#cfa0875ff845114cdf0ff3da107e0348c45dcc88ae6b059f41dc8a0cee39e570:PRIMARY;CH-T002-E09#cfa0875ff845114cdf0ff3da107e0348c45dcc88ae6b059f41dc8a0cee39e570:SECONDARY;CH-T002-E10#cfa0875ff845114cdf0ff3da107e0348c45dcc88ae6b059f41dc8a0cee39e570:PRIMARY;CH-T002-E11#cfa0875ff845114cdf0ff3da107e0348c45dcc88ae6b059f41dc8a0cee39e570:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/logs/docker-metadata.json,true,100644,blob,84c75d2d4caebcfed87d593f94fe22bd79190f4e,45adb1c5347471243c3e782fff947da0d022ef31ffd41f55b96cb0d7a3ce2abe,23861,779,TEXT_UTF8,true,100644,84c75d2d4caebcfed87d593f94fe22bd79190f4e,NONE,45adb1c5347471243c3e782fff947da0d022ef31ffd41f55b96cb0d7a3ce2abe,23861,779,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,84c75d2d4caebcfed87d593f94fe22bd79190f4e,45adb1c5347471243c3e782fff947da0d022ef31ffd41f55b96cb0d7a3ce2abe,23861,779,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,84c75d2d4caebcfed87d593f94fe22bd79190f4e,45adb1c5347471243c3e782fff947da0d022ef31ffd41f55b96cb0d7a3ce2abe,23861,779,JSON,JSON,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#37e92ff97d09265e088b04fbbff1a411f73dc72b40d059ec2ca64402c2ecdd60:PROVENANCE,NOT_APPLICABLE,NOT_APPLICABLE,,ch-t002-e0002-lane-03@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#37e92ff97d09265e088b04fbbff1a411f73dc72b40d059ec2ca64402c2ecdd60:PRIMARY;CH-T002-E09#37e92ff97d09265e088b04fbbff1a411f73dc72b40d059ec2ca64402c2ecdd60:SECONDARY;CH-T002-E11#37e92ff97d09265e088b04fbbff1a411f73dc72b40d059ec2ca64402c2ecdd60:SECONDARY;CH-T002-E12#37e92ff97d09265e088b04fbbff1a411f73dc72b40d059ec2ca64402c2ecdd60:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/logs/pki-verification.log,true,100644,blob,94b31539c1d654766cf482cc727233a71bbaaf0a,aaaa4ea0a352ac31071f0062d851beb3e512813fc87e22a61f65580cb0fe5752,11487,141,TEXT_UTF8,true,100644,94b31539c1d654766cf482cc727233a71bbaaf0a,NONE,aaaa4ea0a352ac31071f0062d851beb3e512813fc87e22a61f65580cb0fe5752,11487,141,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,94b31539c1d654766cf482cc727233a71bbaaf0a,aaaa4ea0a352ac31071f0062d851beb3e512813fc87e22a61f65580cb0fe5752,11487,141,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,94b31539c1d654766cf482cc727233a71bbaaf0a,aaaa4ea0a352ac31071f0062d851beb3e512813fc87e22a61f65580cb0fe5752,11487,141,LOG_TEXT,LOG_TEXT,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#df8883891f29237c26d570646587fc94b45b23140534dcc3eccad1fd591ae6e8:PROVENANCE,NOT_APPLICABLE,NOT_APPLICABLE,,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#df8883891f29237c26d570646587fc94b45b23140534dcc3eccad1fd591ae6e8:PRIMARY;CH-T002-E09#df8883891f29237c26d570646587fc94b45b23140534dcc3eccad1fd591ae6e8:SECONDARY;CH-T002-E10#df8883891f29237c26d570646587fc94b45b23140534dcc3eccad1fd591ae6e8:PRIMARY;CH-T002-E12#df8883891f29237c26d570646587fc94b45b23140534dcc3eccad1fd591ae6e8:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/logs/probe.stderr.log,true,100644,blob,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TEXT_UTF8,true,100644,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,NONE,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,LOG_TEXT,LOG_TEXT,YES,tools/live_secure_zenoh.py,NO,NO,NO,NO,CONFIRMED,CH-T002-E09#ca5e631480c3b640723fe2cb6d35ce28848f400475aaa36c7a655247beb91d59:PROVENANCE,NOT_APPLICABLE,NOT_APPLICABLE,,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#ca5e631480c3b640723fe2cb6d35ce28848f400475aaa36c7a655247beb91d59:PRIMARY;CH-T002-E10#ca5e631480c3b640723fe2cb6d35ce28848f400475aaa36c7a655247beb91d59:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/logs/probe.stdout.log,true,100644,blob,a9ceef7b213da403a2466a87e20c6ca03f217903,5556e0486714f06cd7c9534e495073d46d47791af244796fc23ab5bc96ec4d7f,86,1,TEXT_UTF8,true,100644,a9ceef7b213da403a2466a87e20c6ca03f217903,NONE,5556e0486714f06cd7c9534e495073d46d47791af244796fc23ab5bc96ec4d7f,86,1,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,a9ceef7b213da403a2466a87e20c6ca03f217903,5556e0486714f06cd7c9534e495073d46d47791af244796fc23ab5bc96ec4d7f,86,1,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,a9ceef7b213da403a2466a87e20c6ca03f217903,5556e0486714f06cd7c9534e495073d46d47791af244796fc23ab5bc96ec4d7f,86,1,LOG_TEXT,LOG_TEXT,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#b76453b2389d9eb6860fcf4df0f7f4660c07243aaa04df0e5711e7de7f25e0b5:PROVENANCE,NOT_APPLICABLE,NOT_APPLICABLE,,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#b76453b2389d9eb6860fcf4df0f7f4660c07243aaa04df0e5711e7de7f25e0b5:PRIMARY;CH-T002-E09#b76453b2389d9eb6860fcf4df0f7f4660c07243aaa04df0e5711e7de7f25e0b5:SECONDARY;CH-T002-E10#b76453b2389d9eb6860fcf4df0f7f4660c07243aaa04df0e5711e7de7f25e0b5:PRIMARY;CH-T002-E11#b76453b2389d9eb6860fcf4df0f7f4660c07243aaa04df0e5711e7de7f25e0b5:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/logs/router.log,true,100644,blob,1e693021d8b9ec126d02c74706718553d80a1ef6,276f21b98a1456e746be9d2ff827f060d4b40376cd9d499e2294580147dcc5ad,64462,152,TEXT_UTF8_WITH_ANSI_ESCAPE,true,100644,1e693021d8b9ec126d02c74706718553d80a1ef6,NONE,276f21b98a1456e746be9d2ff827f060d4b40376cd9d499e2294580147dcc5ad,64462,152,TEXT_UTF8_WITH_ANSI_ESCAPE,IDENTICAL,TRACKED,REGULAR,100644,1e693021d8b9ec126d02c74706718553d80a1ef6,276f21b98a1456e746be9d2ff827f060d4b40376cd9d499e2294580147dcc5ad,64462,152,TEXT_UTF8_WITH_ANSI_ESCAPE,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,1e693021d8b9ec126d02c74706718553d80a1ef6,276f21b98a1456e746be9d2ff827f060d4b40376cd9d499e2294580147dcc5ad,64462,152,LOG_TEXT,ANSI_LOG_TEXT,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#31efc0d4b0320e4d7c5ef1412111f77e4ccbb91f8fbbe3bcebd2142c615234ff:PROVENANCE,NOT_APPLICABLE,NOT_APPLICABLE,,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#31efc0d4b0320e4d7c5ef1412111f77e4ccbb91f8fbbe3bcebd2142c615234ff:PRIMARY;CH-T002-E09#31efc0d4b0320e4d7c5ef1412111f77e4ccbb91f8fbbe3bcebd2142c615234ff:SECONDARY;CH-T002-E10#31efc0d4b0320e4d7c5ef1412111f77e4ccbb91f8fbbe3bcebd2142c615234ff:SECONDARY;CH-T002-E11#31efc0d4b0320e4d7c5ef1412111f77e4ccbb91f8fbbe3bcebd2142c615234ff:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/manifest.json,true,100644,blob,da20166115d6b767dd417dd2e1570407e919e70b,9b1904b7f9ec0fa2d46940c3ebc2db6255488ea7e563fa5df789d2a12d2d700d,1305,26,TEXT_UTF8,true,100644,da20166115d6b767dd417dd2e1570407e919e70b,NONE,9b1904b7f9ec0fa2d46940c3ebc2db6255488ea7e563fa5df789d2a12d2d700d,1305,26,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,da20166115d6b767dd417dd2e1570407e919e70b,9b1904b7f9ec0fa2d46940c3ebc2db6255488ea7e563fa5df789d2a12d2d700d,1305,26,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,da20166115d6b767dd417dd2e1570407e919e70b,9b1904b7f9ec0fa2d46940c3ebc2db6255488ea7e563fa5df789d2a12d2d700d,1305,26,JSON,JSON,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#e4544250692b9888756c920080404da8a91e7db37401ed9e425bb48b1e45e81a:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#e4544250692b9888756c920080404da8a91e7db37401ed9e425bb48b1e45e81a:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#e4544250692b9888756c920080404da8a91e7db37401ed9e425bb48b1e45e81a:PRIMARY;CH-T002-E09#e4544250692b9888756c920080404da8a91e7db37401ed9e425bb48b1e45e81a:SECONDARY;CH-T002-E10#e4544250692b9888756c920080404da8a91e7db37401ed9e425bb48b1e45e81a:PRIMARY;CH-T002-E11#e4544250692b9888756c920080404da8a91e7db37401ed9e425bb48b1e45e81a:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/pki.json,true,100644,blob,952f968d094ee3236dabcbfb6dd53dca46ab3e28,5d64d87bfd6951af0eba5f2bae40c317c1d4efcf554803fcc1e1a4d8718b946a,2462,64,TEXT_UTF8,true,100644,952f968d094ee3236dabcbfb6dd53dca46ab3e28,NONE,5d64d87bfd6951af0eba5f2bae40c317c1d4efcf554803fcc1e1a4d8718b946a,2462,64,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,952f968d094ee3236dabcbfb6dd53dca46ab3e28,5d64d87bfd6951af0eba5f2bae40c317c1d4efcf554803fcc1e1a4d8718b946a,2462,64,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,952f968d094ee3236dabcbfb6dd53dca46ab3e28,5d64d87bfd6951af0eba5f2bae40c317c1d4efcf554803fcc1e1a4d8718b946a,2462,64,JSON,JSON,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#c6bfdabc7e560064eecf246d28b0d2eaf9b783ab2ee4e12c79144903479f7424:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#c6bfdabc7e560064eecf246d28b0d2eaf9b783ab2ee4e12c79144903479f7424:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#c6bfdabc7e560064eecf246d28b0d2eaf9b783ab2ee4e12c79144903479f7424:PRIMARY;CH-T002-E09#c6bfdabc7e560064eecf246d28b0d2eaf9b783ab2ee4e12c79144903479f7424:SECONDARY;CH-T002-E10#c6bfdabc7e560064eecf246d28b0d2eaf9b783ab2ee4e12c79144903479f7424:SECONDARY;CH-T002-E11#c6bfdabc7e560064eecf246d28b0d2eaf9b783ab2ee4e12c79144903479f7424:PRIMARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/11-secure-zenoh-live/result.json,true,100644,blob,c9271db774fdcc7456bc9795a151f2f39bf828e2,6296ddc5759d057dd42abd336070da66c327bfc9e94f0af4a723c3f3dcbc9527,6956,257,TEXT_UTF8,true,100644,c9271db774fdcc7456bc9795a151f2f39bf828e2,NONE,6296ddc5759d057dd42abd336070da66c327bfc9e94f0af4a723c3f3dcbc9527,6956,257,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,c9271db774fdcc7456bc9795a151f2f39bf828e2,6296ddc5759d057dd42abd336070da66c327bfc9e94f0af4a723c3f3dcbc9527,6956,257,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,c9271db774fdcc7456bc9795a151f2f39bf828e2,6296ddc5759d057dd42abd336070da66c327bfc9e94f0af4a723c3f3dcbc9527,6956,257,JSON,JSON,YES,tools/live_secure_zenoh.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#ae3127cd696cd944dd7328735309a81514c3065d32f36caf7355feb044d496e6:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#ae3127cd696cd944dd7328735309a81514c3065d32f36caf7355feb044d496e6:LICENSE,ch-t002-e0002-lane-02@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#ae3127cd696cd944dd7328735309a81514c3065d32f36caf7355feb044d496e6:PRIMARY;CH-T002-E09#ae3127cd696cd944dd7328735309a81514c3065d32f36caf7355feb044d496e6:SECONDARY;CH-T002-E11#ae3127cd696cd944dd7328735309a81514c3065d32f36caf7355feb044d496e6:PRIMARY;CH-T002-E12#ae3127cd696cd944dd7328735309a81514c3065d32f36caf7355feb044d496e6:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
1.0.0,0795989aa7b682e6bc1108b532939c52b5d7fdfc,434a7d0f13f8d4100a6a2d02d77fcd76159aefcc,sha1,reject,3062019feafca7c7a03419e0f12839ed62df46c189981eadf36b2be2d77998d4,356,380a216abe4e36c443643c898536d691d2fb1edf0ce9d083dbcb603fda7591e9,32d39c84dbf344813be0068d619564ace062de90bff6353479f1d1acdb1bf376,9117ecc6a8a0b4c58c970fd535ef282243328dec3c6949ea810e95aa0d5b2a0d,f81bd55e87c0507a67adcd9b79c2f036047dd2a956b0d7730ec4fd3c5c7f0272,05f7683d254d94b0121433c5b283a43c2e05c2fe250abb9f9ff5d1f4f4714573,356,audit/generated/FILE_REVIEW_LEDGER.csv,evidence/12-live-gate-dev-smoke/README.md,true,100644,blob,f4470d06df40d6b1c8dc8b3cbf3c560a5b75ebd0,42d3a466b99f307a1c6029f77873063fc53a8095ab8463eda92e397b45574a39,894,5,TEXT_UTF8,true,100644,f4470d06df40d6b1c8dc8b3cbf3c560a5b75ebd0,NONE,42d3a466b99f307a1c6029f77873063fc53a8095ab8463eda92e397b45574a39,894,5,TEXT_UTF8,IDENTICAL,TRACKED,REGULAR,100644,f4470d06df40d6b1c8dc8b3cbf3c560a5b75ebd0,42d3a466b99f307a1c6029f77873063fc53a8095ab8463eda92e397b45574a39,894,5,TEXT_UTF8,CLEAN_AGAINST_INDEX,,,RETAINED_EVIDENCE_PATH,EVIDENCE,DECLARED_SOURCE_COMMIT_AND_CURRENT_VIEW,f4470d06df40d6b1c8dc8b3cbf3c560a5b75ebd0,42d3a466b99f307a1c6029f77873063fc53a8095ab8463eda92e397b45574a39,894,5,MARKDOWN,MARKDOWN,YES,tools/live_gate_dev_smoke.py,NO,YES,NO,NO,CONFIRMED,CH-T002-E09#ba3c79ae21cad399e150b58f5d5a63f2badff8e3cad5e4df304e2a3fbb745c2c:PROVENANCE,APPROVED,Apache-2.0 OR MIT,CH-T002-E09#ba3c79ae21cad399e150b58f5d5a63f2badff8e3cad5e4df304e2a3fbb745c2c:LICENSE,ch-t002-e0002-lane-01@local.invalid,REVIEWED,CH-T002-N01,,NONE,test_n01_accepted,CH-T002-E09#ba3c79ae21cad399e150b58f5d5a63f2badff8e3cad5e4df304e2a3fbb745c2c:PRIMARY;CH-T002-E09#ba3c79ae21cad399e150b58f5d5a63f2badff8e3cad5e4df304e2a3fbb745c2c:SECONDARY;CH-T002-E10#ba3c79ae21cad399e150b58f5d5a63f2badff8e3cad5e4df304e2a3fbb745c2c:PRIMARY;CH-T002-E11#ba3c79ae21cad399e150b58f5d5a63f2badff8e3cad5e4df304e2a3fbb745c2c:SECONDARY,ACCEPTED,2026-07-22T12:04:42Z
